segment,anomaly,predicted_anomaly,anomaly_score,anomaly_factors,mean,std,var,skew,kurtosis,diff_var,diff2_var,n_peaks
237,0,1,2,diff_var=HIGH (0.005841 > 0.001651); diff2_var=HIGH (0.001036 > 0.000618),0.3455333142857142,0.445706330289366,0.1986541328600134,0.8604742701613701,-0.8888899229112983,0.0058405086836316,0.0010357188372442,1
294,1,1,2,kurtosis=HIGH (1.718171 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),-4.316690493055566e-07,1.220571325018021e-05,1.4897943594562476e-10,0.7141639236088707,1.7181707814991407,1.6399160091115227e-11,3.296824867133044e-11,2
325,1,1,2,kurtosis=HIGH (1.799849 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),1.8137951165236684e-05,1.0628627322047069e-05,1.1296771875096542e-10,-1.091506037374902,1.799849000819484,1.1859176407834736e-11,2.3782134058401076e-11,2
450,1,1,2,kurtosis=HIGH (0.127214 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),-4.749823359595952e-07,1.5626979833278444e-05,2.4420249870969116e-10,-0.5310672970742335,0.1272137568964972,2.1044822621369288e-11,6.090794615233343e-11,3
524,1,1,2,kurtosis=HIGH (1.307280 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),-9.060793025641027e-07,1.8385384675202978e-05,3.3802236965518836e-10,-0.5720569282504939,1.3072800937575595,1.1502601279965743e-10,3.3490310849049857e-10,2
549,1,1,2,kurtosis=HIGH (3.270686 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),-3.9004963190184033e-07,1.132638983899521e-05,1.2828710678489393e-10,0.3860086622677174,3.2706862452997605,5.654995904113586e-11,1.6829117419127134e-10,2
578,1,1,2,kurtosis=HIGH (0.351021 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),-2.014020322222222e-06,1.2558009661708036e-05,1.5770360666355238e-10,-0.5798384008818683,0.3510213755271127,2.1560049877531808e-11,4.28479428937504e-11,2
639,1,1,2,kurtosis=HIGH (1.127038 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),-3.1841948042253533e-06,1.4846849591360064e-05,2.204289427884685e-10,-0.727004881188215,1.1270384665511024,2.113084331428511e-11,6.160664904323941e-11,3
641,1,1,2,kurtosis=HIGH (4.857953 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),-2.5333686930091185e-05,1.1354364583618578e-05,1.2892159509773188e-10,-1.2294571196622253,4.857953184279241,5.144291141983158e-11,1.505520283254357e-10,2
648,1,1,2,skew=HIGH (4.374560 > 2.405678); kurtosis=HIGH (31.201842 > 0.085746),-2.205278111888112e-05,9.851380622244215e-06,9.704970016432881e-11,4.374560239157033,31.201842346507235,3.585515694721033e-11,7.133825191467117e-11,1
676,0,1,2,diff_var=HIGH (0.002634 > 0.001651); diff2_var=HIGH (0.000753 > 0.000618),0.1515742305882353,0.128545662521471,0.0165239873530839,0.3088151142052276,-1.3275826823290997,0.0026336945934588,0.0007531361758007,1
678,0,1,2,diff_var=HIGH (0.002803 > 0.001651); diff2_var=HIGH (0.000703 > 0.000618),0.14821885,0.1325346425347728,0.01756543147182,0.3412609354481151,-1.4219019963092507,0.0028026753456911,0.0007032129732329,1
682,0,1,2,diff_var=HIGH (0.002854 > 0.001651); diff2_var=HIGH (0.000700 > 0.000618),0.1369416489473684,0.1418410456136945,0.0201188822207861,0.5180703208325831,-1.3137748866122767,0.0028539946301086,0.0006995086875404,1
683,0,1,2,diff_var=HIGH (0.003106 > 0.001651); diff2_var=HIGH (0.000731 > 0.000618),0.134525826,0.1496240359017034,0.0223873521195142,0.6377275515249441,-1.2151727307339997,0.0031062551568133,0.0007308980530852,1
685,0,1,2,diff_var=HIGH (0.002633 > 0.001651); diff2_var=HIGH (0.000722 > 0.000618),0.1145533642857142,0.1374614631048341,0.0188956538389216,0.7472968519217124,-1.055320811114492,0.0026334640428332,0.0007222145384144,1
693,0,1,2,diff_var=HIGH (0.003563 > 0.001651); diff2_var=HIGH (0.000945 > 0.000618),0.1872384210526315,0.1628184555654405,0.0265098494727153,0.3648287826218225,-1.3607477947008288,0.0035625870355466,0.0009451597805932,1
695,0,1,2,diff_var=HIGH (0.003743 > 0.001651); diff2_var=HIGH (0.000700 > 0.000618),0.180937716,0.1726234547478727,0.0297988571290908,0.4948638301759134,-1.3328678676077648,0.0037428252266697,0.0007003423756779,1
697,0,1,2,diff_var=HIGH (0.004152 > 0.001651); diff2_var=HIGH (0.000770 > 0.000618),0.1776535195454545,0.1918380591524209,0.0368018409393677,0.6288301052974299,-1.219881548679153,0.0041520777253868,0.0007700822641727,1
699,0,1,2,diff_var=HIGH (0.003588 > 0.001651); diff2_var=HIGH (0.000766 > 0.000618),0.1597783723809523,0.1718098478041942,0.0295186238025004,0.5654367752243403,-1.3174549379046498,0.0035880325252226,0.0007661640211171,1
701,0,1,2,diff_var=HIGH (0.003005 > 0.001651); diff2_var=HIGH (0.000684 > 0.000618),0.1430844113636363,0.160537056542826,0.0257721465234345,0.6408159340770039,-1.2213038677229997,0.003005103029644,0.0006838521084612,1
754,1,1,2,kurtosis=HIGH (1.746963 > 0.085746); n_peaks=HIGH (4.000000 > 1.000000),-3.257308275862069e-05,1.0860378017634084e-05,1.1794781068590965e-10,1.1146954377330114,1.7469629919185028,2.133507298996922e-10,6.516490748172957e-10,4
755,1,1,2,kurtosis=HIGH (1.374732 > 0.085746); n_peaks=HIGH (6.000000 > 1.000000),-3.6464157894736845e-05,1.5937956427571717e-05,2.5401845508717456e-10,1.8012970963937087,1.3747323995039429,6.221186785837837e-10,1.7903627983808335e-09,6
756,1,1,2,kurtosis=HIGH (1.568956 > 0.085746); n_peaks=HIGH (6.000000 > 1.000000),-3.3780291836734695e-05,1.3796298264638676e-05,1.9033784580687212e-10,1.6011694486789798,1.5689562857140509,3.449742742224826e-10,1.009990033067044e-09,6
818,1,1,2,diff_var=HIGH (0.003233 > 0.001651); diff2_var=HIGH (0.006941 > 0.000618),0.148468412,0.1016723492453929,0.0103372666010771,-0.117785994334754,-1.5366964779858847,0.0032325992288362,0.0069414157385772,1
820,0,1,2,diff_var=HIGH (0.004376 > 0.001651); diff2_var=HIGH (0.000828 > 0.000618),0.1938879889655172,0.2383556160789156,0.0568133997163594,0.7450874864957923,-1.1412264520708688,0.0043762710028824,0.0008277023454082,1
875,1,1,2,kurtosis=HIGH (0.308319 > 0.085746); n_peaks=HIGH (6.000000 > 1.000000),0.0092742990076335,0.0170915824973927,0.0002921221922651,1.4375843304929,0.3083194044487261,1.4120254113721536e-05,2.0172691285933335e-05,6
881,0,1,2,diff2_var=HIGH (0.000650 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.454437245032258,0.372781346377607,0.1389659322071014,0.2391080681861559,-1.5269736392027065,0.0004786735370231,0.0006498096620526,2
902,0,1,2,kurtosis=HIGH (0.232371 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),0.2225919199006622,0.3669584554764591,0.1346585080456684,1.3596595797095132,0.2323708414035401,0.0002403742718096,0.0002153550747845,2
1037,0,1,2,diff_var=HIGH (0.004655 > 0.001651); diff2_var=HIGH (0.001108 > 0.000618),0.8976729230769231,0.1496239336168986,0.022387321510994,-0.202733321035767,-1.1098361596452688,0.0046548934208333,0.0011078188101983,1
1038,0,1,2,diff_var=HIGH (0.004318 > 0.001651); diff2_var=HIGH (0.000852 > 0.000618),0.8496995833333333,0.1311078799071324,0.017189276173743,-0.1693939380794279,-1.299567186066868,0.0043176052125619,0.0008516751350099,1
1041,0,1,2,diff_var=HIGH (0.004020 > 0.001651); diff2_var=HIGH (0.001051 > 0.000618),0.8213746153846153,0.1246990611676079,0.0155498558560828,0.1991009791075331,-1.4146548461868564,0.004020213857743,0.001050684892628,1
1042,0,1,2,diff_var=HIGH (0.004013 > 0.001651); diff2_var=HIGH (0.000936 > 0.000618),0.8917526666666667,0.1367435561256503,0.0186988001418888,-0.4270230396374967,-0.9418857335461857,0.0040131733104462,0.00093609763776,1
1044,0,1,2,diff_var=HIGH (0.004306 > 0.001651); diff2_var=HIGH (0.001278 > 0.000618),0.868927076923077,0.1417895319020204,0.020104271356994,-0.1242904323880598,-1.1579730584716224,0.0043062590259722,0.0012775047612396,1
1045,0,1,2,diff_var=HIGH (0.004651 > 0.001651); diff2_var=HIGH (0.000980 > 0.000618),0.83385375,0.1263743317727964,0.0159704717310208,0.0484868799972726,-1.3710861700874857,0.0046505472905454,0.0009803238562499,1
1048,0,1,2,diff_var=HIGH (0.005072 > 0.001651); diff2_var=HIGH (0.001335 > 0.000618),0.8337529166666667,0.1323574047862191,0.017518482601743,0.0610853815564616,-1.3706051120232887,0.00507161485,0.00133541345505,1
1049,0,1,2,diff_var=HIGH (0.004014 > 0.001651); diff2_var=HIGH (0.001066 > 0.000618),0.8660702307692307,0.1437585586424222,0.0206665231829467,-0.317436049523284,-1.0541311312175647,0.0040137597114097,0.0010660025093388,1
1051,0,1,2,diff_var=HIGH (0.004955 > 0.001651); diff2_var=HIGH (0.001095 > 0.000618),0.8766851666666667,0.1420127081290223,0.0201676092701388,-0.2278818721720104,-1.0556589407830772,0.004955360634595,0.0010951289953999,1
1052,0,1,2,diff_var=HIGH (0.004114 > 0.001651); diff2_var=HIGH (0.001053 > 0.000618),0.8155344999999999,0.1227880632740142,0.0150769084825833,-0.0154239104664138,-1.35853717289959,0.0041139144025454,0.00105291190689,1
1055,0,1,2,diff_var=HIGH (0.003743 > 0.001651); diff2_var=HIGH (0.001081 > 0.000618),0.8081007692307692,0.121023902493016,0.014646784974639,0.1713395336342686,-1.317339334886195,0.0037434121160763,0.0010811491468099,1
1056,0,1,2,diff_var=HIGH (0.003911 > 0.001651); diff2_var=HIGH (0.001993 > 0.000618),0.8689222500000001,0.12050747324345,0.0145220511075208,-0.4149965612207168,-0.7975821016135871,0.0039106517371404,0.00199261655669,1
1066,0,1,2,diff_var=HIGH (0.005957 > 0.001651); diff2_var=HIGH (0.002573 > 0.000618),0.9122729,0.1206175464842905,0.01454859251989,0.1248847442827984,-1.389411683940362,0.0059572234413333,0.0025731622356875,1
1070,0,1,2,diff_var=HIGH (0.005993 > 0.001651); diff2_var=HIGH (0.002537 > 0.000618),0.8818774999999999,0.1199311811650748,0.0143834882156499,0.1533411823803957,-1.3985029850573367,0.0059925648548395,0.0025366043089843,1
1073,0,1,2,diff_var=HIGH (0.006951 > 0.001651); diff2_var=HIGH (0.002710 > 0.000618),0.8680878,0.1356574399211484,0.0184029410059599,0.0336618372567793,-1.360061827358237,0.0069513282677777,0.0027096359579374,1
1077,0,1,2,diff_var=HIGH (0.006398 > 0.001651); diff2_var=HIGH (0.002862 > 0.000618),0.8363494000000001,0.1233404897510951,0.0152128764120399,0.1150554613312731,-1.4265556689376369,0.0063975469548395,0.0028620683449374,1
1084,0,1,2,diff_var=HIGH (0.003247 > 0.001651); diff2_var=HIGH (0.000922 > 0.000618),0.3680605152727273,0.4075943848869435,0.1661331825913658,0.6212671510549385,-1.2100215984885372,0.0032472434526768,0.0009218711443491,1
1086,0,1,2,diff_var=HIGH (0.003380 > 0.001651); diff2_var=HIGH (0.000665 > 0.000618),0.390390850819672,0.4314811550618771,0.1861759871735316,0.8263757053006494,-0.8875881863538826,0.0033797830066898,0.0006652990420838,1
1088,0,1,2,diff_var=HIGH (0.004835 > 0.001651); diff2_var=HIGH (0.000799 > 0.000618),0.3329046997916666,0.4104470348323134,0.1684667684026383,0.7627432361227421,-1.0493543363412146,0.0048351230270391,0.0007989089318284,1
1089,0,1,2,diff_var=HIGH (0.005328 > 0.001651); diff2_var=HIGH (0.000813 > 0.000618),0.3250577384782608,0.40910453651125,0.1673665217940847,0.8198879575084972,-0.9425989900698322,0.0053280462023522,0.0008129180204174,1
1090,0,1,2,diff_var=HIGH (0.004747 > 0.001651); diff2_var=HIGH (0.001106 > 0.000618),0.2763755331707317,0.3431976252789938,0.1177846099971406,0.7640062645520972,-1.0629685201875552,0.0047472215230768,0.0011058624881666,1
1091,0,1,2,diff_var=HIGH (0.006086 > 0.001651); diff2_var=HIGH (0.000900 > 0.000618),0.31894175,0.4197202512751669,0.1761650893304892,0.9381165148327728,-0.7227050272488142,0.0060863009396126,0.0008998077315049,1
1092,0,1,2,diff_var=HIGH (0.005087 > 0.001651); diff2_var=HIGH (0.000896 > 0.000618),0.3208678620930232,0.3797905310528545,0.1442408474774092,0.7708344218827342,-1.015982165322567,0.0050873217119157,0.0008958628625835,1
1093,0,1,2,diff_var=HIGH (0.004168 > 0.001651); diff2_var=HIGH (0.000866 > 0.000618),0.2894292625490196,0.3759036907880655,0.1413035847480896,0.949828509562019,-0.7160977697589357,0.0041677579105244,0.0008659138429729,1
1094,0,1,2,diff_var=HIGH (0.004183 > 0.001651); diff2_var=HIGH (0.000663 > 0.000618),0.3437382569090909,0.4167799117571378,0.1737054948442876,0.9337915150795396,-0.709794447558231,0.0041833710397619,0.0006630250941757,1
1114,0,1,2,diff_var=HIGH (0.001938 > 0.001651); diff2_var=HIGH (0.002926 > 0.000618),0.1131577307692308,0.1392104617040156,0.0193795526478452,0.8634137445646084,-0.9810697333210312,0.0019378366723891,0.002926283558613,1
1132,0,1,2,diff_var=HIGH (0.001667 > 0.001651); diff2_var=HIGH (0.000967 > 0.000618),0.187144043488372,0.2119126085029906,0.0449069536425417,0.6558692370583993,-1.1926236030504362,0.0016666389289411,0.0009672511328608,1
1133,0,1,2,diff_var=HIGH (0.001662 > 0.001651); diff2_var=HIGH (0.000975 > 0.000618),0.1916816695238095,0.2095202625341076,0.0438987404123613,0.563706740661842,-1.3493385365925854,0.001661747650038,0.0009749423941907,1
1143,0,1,2,diff_var=HIGH (0.002008 > 0.001651); diff2_var=HIGH (0.000869 > 0.000618),0.2717618844444444,0.2704616150986744,0.0731494852417835,0.3782150255405814,-1.487269601297868,0.0020079703152804,0.0008690995101497,1
1146,0,1,2,diff_var=HIGH (0.001809 > 0.001651); diff2_var=HIGH (0.000727 > 0.000618),0.2298076757142857,0.2365167029792771,0.0559401507881876,0.4603706220310977,-1.3866767194337035,0.0018088637719881,0.0007268753179504,1
1152,1,1,2,diff_var=HIGH (0.004228 > 0.001651); diff2_var=HIGH (0.000869 > 0.000618),0.4541684613846155,0.433760317408069,0.1881480129579487,0.1254413191886094,-1.8588134788229729,0.0042276400468654,0.0008685887829187,1
1153,0,1,2,diff_var=HIGH (0.004800 > 0.001651); diff2_var=HIGH (0.001580 > 0.000618),0.2549064340909091,0.3382364117747015,0.1144038702502254,0.8309298439342435,-1.0007254736784716,0.0048000331089074,0.0015800153461633,1
1154,0,1,2,diff_var=HIGH (0.005786 > 0.001651); diff2_var=HIGH (0.001825 > 0.000618),0.2548970243902439,0.3443023171915031,0.1185440856234384,0.8771982713353376,-0.9034945841171012,0.0057857977027999,0.0018248263028717,1
1156,0,1,2,diff_var=HIGH (0.004499 > 0.001651); diff2_var=HIGH (0.000722 > 0.000618),0.2322993407142857,0.31777210288432,0.1009791093715229,0.9270579210440056,-0.8117921945419551,0.0044990126288885,0.0007217096227664,1
1160,0,1,2,diff_var=HIGH (0.004160 > 0.001651); diff2_var=HIGH (0.000879 > 0.000618),0.2256087138297872,0.3212662324998148,0.103211992144625,1.0480229763794515,-0.5497859235054348,0.0041595043682142,0.0008794581886045,1
1161,0,1,2,diff_var=HIGH (0.004408 > 0.001651); diff2_var=HIGH (0.000722 > 0.000618),0.277833734,0.3241598899780757,0.1050796342705981,0.7372257293475085,-1.1073730104424735,0.0044082595727991,0.0007222614205399,1
1162,0,1,2,diff_var=HIGH (0.003908 > 0.001651); diff2_var=HIGH (0.001776 > 0.000618),0.248648635,0.3069401857889854,0.0942122776521769,0.947211739428416,-0.7806617544978467,0.0039080797446464,0.0017763310852918,1
1164,0,1,2,diff_var=HIGH (0.004665 > 0.001651); diff2_var=HIGH (0.000905 > 0.000618),0.3197443021951219,0.321896189060487,0.1036171565316648,0.7498698733713326,-1.0251352502263444,0.0046652457768052,0.0009048363396295,1
1170,0,1,2,diff_var=HIGH (0.003349 > 0.001651); diff2_var=HIGH (0.000877 > 0.000618),0.1919683685714285,0.265756604576263,0.0706265728759042,0.9385077793737404,-0.8052094659750324,0.0033493574799249,0.0008765826126163,1
1527,0,1,2,diff_var=HIGH (0.003746 > 0.001651); diff2_var=HIGH (0.000790 > 0.000618),0.298477503877551,0.3562603139812639,0.1269214113180287,0.8185823124562112,-0.9638880295143176,0.0037458035645514,0.0007898183523417,1
1529,0,1,2,diff_var=HIGH (0.003254 > 0.001651); diff2_var=HIGH (0.000649 > 0.000618),0.2462132358333333,0.3191976992701846,0.1018871712193792,0.8838510360308687,-0.8576983299141925,0.0032544118336416,0.000648639186207,1
1532,0,1,2,diff_var=HIGH (0.002366 > 0.001651); diff2_var=HIGH (0.000796 > 0.000618),0.2284517665957447,0.2770184914158884,0.0767392445863346,0.7290352846408014,-1.1092870180653327,0.0023662436676035,0.0007957022266428,1
1533,0,1,2,diff_var=HIGH (0.003878 > 0.001651); diff2_var=HIGH (0.000640 > 0.000618),0.3290760125,0.3840012272429052,0.1474569425240573,0.6768856413202738,-1.1606146164119684,0.0038775723930365,0.000639602483473,1
1541,0,1,2,diff_var=HIGH (0.001726 > 0.001651); n_peaks=HIGH (2.000000 > 1.000000),0.1697851062162162,0.1961610355562408,0.0384791518704967,0.639621552732666,-1.2312022966792404,0.0017259779482925,0.0004479193197025,2
1544,1,1,2,diff2_var=HIGH (0.001818 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.1011498094285714,0.1276978778709439,0.0163067480127425,0.7583218812336878,-1.0791361667646149,0.0014256969031124,0.0018176681124627,2
1546,1,1,2,diff2_var=HIGH (0.002321 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.0653323014705882,0.0925653645741839,0.0085683467187515,0.993782953982612,-0.6884292880986123,0.0013929545015978,0.002320812298849,2
1549,0,1,2,diff_var=HIGH (0.004569 > 0.001651); diff2_var=HIGH (0.000685 > 0.000618),0.3610269099999998,0.3955289815830437,0.1564431752721197,0.7437915176885115,-1.0139195111323234,0.0045689682978629,0.0006846734974779,1
1552,0,1,2,diff_var=HIGH (0.004743 > 0.001651); diff2_var=HIGH (0.000644 > 0.000618),0.3503255853846154,0.3578860374588603,0.1280824158080047,0.6129610720103379,-1.235864454866648,0.0047431377834997,0.0006439997666559,1
1565,0,1,2,diff_var=HIGH (0.004670 > 0.001651); diff2_var=HIGH (0.000620 > 0.000618),0.2756530377777778,0.3627908763852753,0.1316172199883961,0.8953841241699338,-0.829329167225012,0.0046703778674268,0.0006202551920172,1
1566,0,1,2,diff_var=HIGH (0.001760 > 0.001651); diff2_var=HIGH (0.000656 > 0.000618),0.1733729545454545,0.1810520515109784,0.032779845356334,0.4990797097034263,-1.34958794300136,0.0017600000431781,0.0006561563081554,1
1575,1,1,2,diff2_var=HIGH (0.002885 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.1017588155555555,0.1130767240677881,0.0127863455259026,0.7227687113359639,-1.0402171065776729,0.0014931160675254,0.0028846695012359,2
1578,0,1,2,diff_var=HIGH (0.006039 > 0.001651); diff2_var=HIGH (0.001758 > 0.000618),0.3282785795454546,0.3847253468729688,0.1480135925265261,0.9092745773655706,-0.7776885319528724,0.0060390200545261,0.0017576888595129,1
1580,0,1,2,diff_var=HIGH (0.004492 > 0.001651); diff2_var=HIGH (0.000850 > 0.000618),0.3570350417948718,0.3580118360027183,0.1281724747180373,0.5195275681649955,-1.3119727391509703,0.0044921404947948,0.0008500651773416,1
1583,0,1,2,kurtosis=HIGH (0.221464 > 0.085746); diff_var=HIGH (0.003187 > 0.001651),0.2240469128333333,0.3243463442274071,0.1052005510136836,1.3417939131301155,0.2214636993044672,0.0031869003615485,0.0003294345720395,1
1585,0,1,2,diff_var=HIGH (0.004006 > 0.001651); diff2_var=HIGH (0.000736 > 0.000618),0.2748397931818181,0.3407568258413498,0.116115214357472,0.803735930969769,-0.9801637555333284,0.0040055675680441,0.0007355526422309,1
1589,1,1,2,diff2_var=HIGH (0.000891 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.0164235203846153,0.0260900323305797,0.0006806897870106,1.1568154585199004,-0.3969070931086476,0.0004071697466141,0.0008906577557409,2
1595,1,1,2,diff2_var=HIGH (0.003087 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.0487647774074074,0.0541278158162108,0.0029298204450336,0.7081026272053079,-0.9032983422292552,0.0015985409091174,0.0030868243190908,2
1597,0,1,2,diff_var=HIGH (0.003816 > 0.001651); diff2_var=HIGH (0.001028 > 0.000618),0.2355951450980392,0.3363075349936256,0.1131027580934887,1.0706850050999408,-0.4808393763634657,0.0038159347924159,0.0010279307833224,1
1600,0,1,2,diff_var=HIGH (0.003722 > 0.001651); diff2_var=HIGH (0.002374 > 0.000618),0.2886495156249999,0.2608746899018918,0.0680556038314082,0.2194211566748218,-1.5372841331570597,0.0037217189247708,0.0023737824634803,1
1611,1,1,2,diff2_var=HIGH (0.000671 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.2540245142857142,0.1887903855252125,0.0356418096667583,0.240443087621826,-1.041315716364459,0.0013552809759122,0.000671405808837,2
1621,1,1,2,diff2_var=HIGH (0.001621 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.235756723076923,0.163176107869434,0.0266264421794171,-0.4299197345944403,-1.4254465616824583,0.0012481133059717,0.0016214000682656,2
1630,1,1,2,diff2_var=HIGH (0.001201 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.2496532351851852,0.1948501282197376,0.0379665724672482,0.0634336205125106,-1.51828649573882,0.0012687310245569,0.001201198132892,2
1634,1,1,2,diff2_var=HIGH (0.002716 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.1899672496721311,0.1630726324441344,0.0265926834522597,-0.0576080010450553,-1.6860096316706707,0.0013962850941325,0.0027164575679594,2
1636,0,1,2,kurtosis=HIGH (0.355568 > 0.085746); diff_var=HIGH (0.002281 > 0.001651),0.1833138708695652,0.3055090420877243,0.0933357747973588,1.3969646162749323,0.3555677374451957,0.0022809160780671,0.0001817718834025,1
1642,1,1,2,diff2_var=HIGH (0.001008 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.1889447567164179,0.1679160576205134,0.0281958024068155,0.1095714524927942,-1.4820622712818636,0.0008865718449039,0.001007761977631,2
1644,0,1,2,kurtosis=HIGH (0.704226 > 0.085746); diff_var=HIGH (0.002205 > 0.001651),0.1793742756410256,0.3161375623556213,0.0999429583321543,1.5153386909909643,0.7042263641831701,0.0022050182368277,0.0001983036170055,1
1645,0,1,2,diff_var=HIGH (0.002770 > 0.001651); diff2_var=HIGH (0.000866 > 0.000618),0.2106744783076923,0.3288131609904774,0.1081180948405496,1.244843779234299,-0.0754826715729977,0.0027697740294131,0.0008657846673619,1
1649,0,1,2,kurtosis=HIGH (0.263680 > 0.085746); diff_var=HIGH (0.002595 > 0.001651),0.2012785144927536,0.3308583417318101,0.1094672422935232,1.3642187833810242,0.2636804562875259,0.0025947697393491,0.0002426152380152,1
1654,0,1,2,kurtosis=HIGH (0.205807 > 0.085746); diff_var=HIGH (0.001954 > 0.001651),0.2351497853086419,0.3390310842108365,0.1149420760611752,1.3272861180602038,0.2058071907400176,0.0019542027721412,0.0002040253661658,1
1655,0,1,2,kurtosis=HIGH (0.697480 > 0.085746); diff_var=HIGH (0.002093 > 0.001651),0.2107662597590361,0.3320691197571985,0.1102699002963206,1.5050700904562415,0.6974800769647809,0.0020925181691807,0.0001925665762407,1
1656,0,1,2,kurtosis=HIGH (0.580899 > 0.085746); diff_var=HIGH (0.002405 > 0.001651),0.2106440885714285,0.3389665025994965,0.1148982898845345,1.468921071723082,0.5808989197500543,0.0024051574863739,0.0002341320661017,1
1662,1,1,2,diff2_var=HIGH (0.001432 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.0263143247222222,0.0395334821149463,0.0015628962081327,1.0806704737394484,-0.4282286881486756,0.0006216870294309,0.0014320874501407,2
1666,1,1,2,diff2_var=HIGH (0.002459 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.06638054,0.0844728343537637,0.0071356597437583,0.892825517460149,-0.7270893603141806,0.0013234767470979,0.0024586172726231,2
1668,1,1,2,diff2_var=HIGH (0.003017 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.0530667013157894,0.0726292172926393,0.0052750032045414,1.0151969622840171,-0.539399714250766,0.0015519396374769,0.0030174060418057,2
1669,0,1,2,kurtosis=HIGH (0.170998 > 0.085746); diff_var=HIGH (0.002233 > 0.001651),0.2188873567948717,0.3525252562414752,0.1242740562881177,1.330261717938904,0.1709981797417121,0.00223285476126,0.0001882165546105,1
1670,0,1,2,kurtosis=HIGH (0.764167 > 0.085746); diff_var=HIGH (0.001725 > 0.001651),0.1904300068085106,0.3327591676896326,0.110728663681497,1.53260757631669,0.7641674123099054,0.0017250158393792,0.0002156387091844,1
1690,1,1,2,diff2_var=HIGH (0.001559 > 0.000618); n_peaks=HIGH (2.000000 > 1.000000),0.1009535480769231,0.1031964695176846,0.0106495113209144,0.7274699784225874,-1.0540612066423136,0.0009192504447867,0.0015593992262331,2
1709,0,1,2,diff_var=HIGH (0.001771 > 0.001651); diff2_var=HIGH (0.000705 > 0.000618),0.3870176797183098,0.3957708470702523,0.156634563390705,0.4805875817964364,-1.3567290612675529,0.0017711297954474,0.0007045231260481,1
1720,0,1,2,diff_var=HIGH (0.004694 > 0.001651); diff2_var=HIGH (0.002311 > 0.000618),0.4105102308333332,0.3861457591183034,0.1491085472850508,0.6761735707069491,-1.0027421146476243,0.0046940709230312,0.0023113496482681,1
1722,0,1,2,diff_var=HIGH (0.005378 > 0.001651); diff2_var=HIGH (0.002154 > 0.000618),0.3407496775,0.398318400008363,0.1586575477852222,0.8355965893258803,-0.8725946859146894,0.0053784820627927,0.0021540467047998,1
1736,0,1,2,kurtosis=HIGH (0.296484 > 0.085746); n_peaks=HIGH (4.000000 > 1.000000),0.056000191004184,0.0987223638976525,0.0097461051335405,1.4171672369773636,0.2964840894583038,1.4965122180847384e-05,9.574160846286568e-06,4
1737,1,1,2,kurtosis=HIGH (3.676077 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),0.0137168389403973,0.0300088095882682,0.0009005286529049,2.207968777845431,3.676077196237886,1.2051229478820796e-05,9.467052018828384e-06,2
1738,1,1,2,kurtosis=HIGH (1.723395 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),0.0145889735388127,0.0300153155834199,0.0009009191695722,1.83087684528794,1.7233954825432534,1.0492150234087415e-05,1.4395685843105046e-05,3
1739,1,1,2,kurtosis=HIGH (1.521664 > 0.085746); n_peaks=HIGH (2.000000 > 1.000000),0.0305966228484848,0.0621071815162695,0.0038573019958948,1.798133755551808,1.5216641614514357,1.0640899365974087e-05,6.119725884676269e-06,2
1743,1,1,2,kurtosis=HIGH (0.542064 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),0.0264482610697674,0.030755491858341,0.0009459002794484,1.1929384606901472,0.5420640732132198,1.5911989109412123e-05,1.8707024395367595e-05,3
1744,1,1,2,kurtosis=HIGH (5.278898 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),0.0144868138303341,0.020209286326733,0.0004084152538358,2.0933690366620645,5.278897727533565,1.3493682204236084e-05,1.82171820475323e-05,3
1746,0,1,2,kurtosis=HIGH (1.924511 > 0.085746); n_peaks=HIGH (3.000000 > 1.000000),0.0200705771544715,0.0425087521876969,0.001806994012555,1.9010738043783624,1.9245109974414785,1.347562519860598e-05,1.648974353940872e-05,3
