segment,anomaly,predicted_anomaly,lof_score,mean,std,var,skew,kurtosis,diff_var,diff2_var,n_peaks
294,1,1,-1.5186168118203487,-4.316690493055566e-07,1.220571325018021e-05,1.4897943594562476e-10,0.7141639236088707,1.7181707814991407,1.6399160091115227e-11,3.296824867133044e-11,2
109,0,1,-1.5151848177299279,2.7725879550561803e-06,1.5498279461936173e-05,2.4019666628027256e-10,-0.0222535607745982,-1.3626892964164463,6.121295225264183e-12,1.7720287320060974e-11,8
306,1,1,-1.5150754465587262,6.907003318360656e-06,1.8099167420975077e-05,3.2757986133248567e-10,-0.0826890007229083,-1.2157198335436878,1.6583674437444716e-11,4.676651179503984e-11,7
465,1,1,-1.5098331950408506,1.511107478991596e-06,1.7579045324201148e-05,3.090228345103183e-10,-0.8162222758285417,-0.0795256839943561,5.1021887680935e-11,1.4571895849633248e-10,2
2073,1,1,-1.5097758691367407,1.0273315727272727e-05,2.1722240101002065e-05,4.718557150055821e-10,-0.6819903080093447,0.2405576021230548,3.885844972664475e-10,1.3086576440119082e-09,2
795,0,1,-1.508672207104447,-1.1993982395348838e-05,2.5737029043127825e-05,6.62394663966805e-10,-0.0428473843781448,-1.5428836031949598,1.4717790653442378e-11,7.819461395353579e-13,1
1790,0,1,-1.5080908204560681,0.237624665240113,0.2990304336577927,0.0894192002535675,0.7751822285621829,-1.053026429328979,1.7737588622909478e-05,9.85440940208357e-06,4
257,0,1,-1.5078615956641364,-1.1807423165966383e-05,1.3739828588832668e-05,1.8878288965050347e-10,0.0516669481981535,-1.4121929389019672,1.90881395619318e-12,5.676327191505159e-12,6
1763,0,1,-1.5050082125470772,0.0125481630104712,0.0138621251812476,0.0001921585145405,0.5252180935153629,-1.384597426719372,3.5930613177385836e-06,1.0954672829335268e-05,20
962,1,1,-1.5046787795996788,0.0896146555172413,0.1042941875876665,0.0108772775645713,0.7188496783844716,-1.0866592470948977,8.252791363174157e-05,0.000184629853397,4
1750,0,1,-1.5041568237809906,0.0014483429900332,0.0035862708450677,1.2861338574183088e-05,2.337499145320605,4.055220229824239,9.308225763826664e-07,2.7084142410836115e-06,7
1767,0,1,-1.5029657222595278,0.0134972847145877,0.0143096783464294,0.0002047668943782,0.5009595483644288,-1.3513433056098154,2.959756817051272e-06,8.542093675934184e-06,20
583,1,1,-1.4990010591653407,-2.1673943737113404e-06,2.0829272315749428e-05,4.3385858520364555e-10,0.2271831297825001,-1.0043174824855623,2.9246393255875896e-11,7.820510244256383e-11,2
327,1,1,-1.4948269150910283,-4.4145355557884235e-06,1.0139990773760336e-05,1.0281941289194475e-10,-0.1154878974859689,-1.0982636525855598,3.274134672728824e-13,8.583528786481974e-13,1
888,1,1,-1.4944496220269239,0.0565759653435114,0.0542153097907385,0.0029392998157057,0.4729141384731782,-1.2022730894680629,5.2923071782439755e-05,0.0001017073682503,3
955,1,1,-1.4929618561620948,0.2778585702493765,0.2933812560517528,0.0860725614025041,1.070467556435933,-0.1501552937846866,0.0001147861409816,0.0001352805681356,3
298,1,1,-1.4914631437542376,-6.823789934354536e-08,1.791623682037916e-05,3.2099154180390993e-10,0.1755993525079876,-0.6099825903443534,5.217062351749592e-12,1.0479527033893671e-11,2
211,0,1,-1.48814843896475,-1.7146484240282687e-05,5.954008396268138e-06,3.5450215982831485e-11,-0.8690961354483692,-0.6609700824723754,2.760567343400282e-13,7.935113801161282e-13,1
13,1,1,-1.4869932434311328,-1.595561282608696e-06,2.4671041910182063e-05,6.0866030893396e-10,0.3897460704873026,-0.812622692797941,9.853793080883763e-12,1.9199652146969388e-11,1
2071,1,1,-1.4869363580089527,-1.4941875342857145e-05,1.2232195385603427e-05,1.4962660395157779e-10,-0.1935645959365123,-1.4425646090428537,3.9987172363877215e-11,8.324393643922812e-11,3
1204,1,1,-1.4858667433479416,-8.703128059701491e-07,1.6658719011306564e-05,2.7751291909766676e-10,0.2087001352542775,-1.1996198830082938,1.757667335152816e-10,4.858439282742613e-10,9
1871,0,1,-1.4834134026484456,1.9658699999999997e-06,1.2329590133158367e-05,1.5201879285167618e-10,-0.1631357529456812,-1.4969246454693337,1.490764587482e-11,2.0000278135789463e-12,1
1821,0,1,-1.4830221066573195,1.8566541500000003e-05,2.4556160059998855e-05,6.030049968922829e-10,-0.3112730038205596,-1.3653960005171109,6.599495925899335e-11,8.160022011380552e-12,1
1854,0,1,-1.4816994126497147,1.0818454705882354e-05,2.208995374472965e-05,4.879660564442954e-10,-0.1727699268197319,-0.9778127223071502,7.316420246631209e-11,9.881898345664891e-12,1
191,1,1,-1.4803616847362497,-5.346578342181819e-06,9.46641892607538e-06,8.961308728395816e-11,-0.8455014703426457,-0.842751943833298,2.899482711169029e-13,7.731650736658986e-13,1
570,1,1,-1.4796426833188643,5.798176829896908e-06,2.4782228939443433e-05,6.141588712069874e-10,0.0715518148824653,-1.317755470211787,6.254610699593568e-12,1.1356505065961677e-11,1
623,1,1,-1.479169104200724,-1.0681148053956835e-05,2.318035565733483e-05,5.373288884005348e-10,0.1210198877091312,-1.274461863138737,1.8121347780165644e-11,5.1726906459546725e-11,1
1476,0,1,-1.4778892575749265,-1.0387995652173873e-07,2.0503034253852813e-05,4.2037441361466173e-10,0.0797671427688399,-1.539776673926802,3.3112584397163806e-11,3.2685720867974753e-12,1
1869,0,1,-1.4777586735027834,1.1577642857142856e-06,1.0857048574360987e-05,1.17875503746034e-10,-0.1966771005435545,-1.4794593860591,1.229623398842e-11,4.530326668296953e-12,1
34,0,1,-1.4760986968249319,-7.543538026881721e-06,9.352391877694572e-06,8.746723383396739e-11,-0.2081805538291964,-1.1978992609144303,1.5755302193307805e-12,4.361466225010511e-12,3
234,0,1,-1.4737507881837382,0.4446756141463414,0.5219962825685008,0.2724801190153342,0.7681382951198449,-0.9183338043663212,0.0107389616023582,0.003529598534184,1
457,1,1,-1.4729849223118598,-5.764011471861473e-06,2.500842088480359e-05,6.254211151514806e-10,0.3737089681744129,-0.8148714287875949,8.440556981368867e-12,1.6065785942281647e-11,1
2117,0,1,-1.472686353966507,-3.330977878787879e-05,7.976106326407397e-06,6.36182721301561e-11,0.0797136093701378,-1.5395432646468123,2.6672416808984367e-12,8.075927949635771e-13,1
1812,1,1,-1.467258879383392,-6.574501357664234e-06,2.158484336837426e-05,4.659054632372504e-10,1.4914924112849357,3.49958047735426,5.749235498848713e-10,1.7864335913782695e-09,10
1761,0,1,-1.4632684715244777,0.0136530186197916,0.0150457106973674,0.0002263734103888,0.580399499944089,-1.244681164585733,3.3195859080214097e-06,9.802047141248166e-06,15
329,0,1,-1.462717069529627,1.8221088986875e-05,1.9259776294431823e-05,3.7093898291155806e-10,-0.7143467388280231,-1.0104282452897546,2.148878501307739e-13,6.034669797634293e-13,1
1843,0,1,-1.4618232580970392,5.6908273e-06,2.4886498394714925e-05,6.193378023501485e-10,-0.2118321534734465,-0.9768611369788324,6.775226320787171e-11,1.8691522356879232e-11,1
1737,1,1,-1.460747313681092,0.0137168389403973,0.0300088095882682,0.0009005286529049,2.207968777845431,3.676077196237886,1.2051229478820796e-05,9.467052018828384e-06,2
645,1,1,-1.4604260210685698,-8.542883764776122e-06,1.0803974230412803e-05,1.1672585917142394e-10,-1.0007413097515363,-0.2902265994752193,2.4750723661311682e-12,5.239170318158857e-12,2
1848,0,1,-1.4602440531004088,9.55005922222222e-06,2.2464106141238377e-05,5.046360647248237e-10,-0.2762079707573837,-0.9782997433853762,6.290639031982873e-11,1.5326485133330998e-11,1
1259,0,1,-1.4601295501682823,-7.758707966666666e-06,4.652311152755718e-06,2.1643999062055235e-11,-0.2860743781048924,-0.9620027665922276,8.999655548065851e-13,5.810679882569238e-13,1
745,0,1,-1.4592658696879541,7.161078614035088e-06,6.13179150926223e-06,3.759886711306038e-11,-0.0698122902207611,-1.5169932222240914,7.156945980851671e-13,7.908175983321259e-13,1
475,1,1,-1.459069432490328,4.515496298984771e-06,1.0797151195148053e-05,1.16578473930887e-10,-0.0612992764276907,-1.2208385814724616,9.366889437909698e-13,1.8417656214439857e-12,1
1829,0,1,-1.456418506683112,-3.565375000000005e-07,1.875362005674821e-05,3.5169826523286867e-10,-0.3006599120394578,-1.3537965242009775,4.1379931766146266e-11,1.037891170801358e-11,1
1995,0,1,-1.4561653735981532,6.926226825000002e-06,2.1188172796109064e-05,4.489386664377762e-10,-0.3614530458577419,-1.222798325420107,9.332028529602198e-12,7.633170057589816e-13,1
247,1,1,-1.4546314580839794,-1.736462774183515e-05,1.1165674707092763e-05,1.2467229166461112e-10,-0.4723292756804695,-0.9460466355418689,2.4062796960406216e-12,6.062557858701941e-12,12
1717,1,1,-1.4546259685230023,0.0607941259523809,0.1092799510310948,0.0119421076973584,2.0940659176294707,3.278364754593902,0.0054183805089712,0.0115403540966287,2
1318,0,1,-1.4518129451111124,2.027419000000001e-06,3.1624307418447416e-05,1.0000968196964683e-09,0.0613404112018942,-1.438052679735465,1.4582193367808627e-11,1.8933835204997002e-12,1
1762,0,1,-1.4499610711824122,0.0201402549602122,0.0199442846694468,0.0003977744909759,0.3459255931753845,-1.519431610150907,4.646645304512233e-06,1.397737157139093e-05,15
1036,1,1,-1.4479939587936137,5.175846875e-07,1.7625951707686235e-05,3.106741736016874e-10,0.3888900846229436,-1.191440570975259,4.052407641825251e-11,8.238907084914953e-11,2
819,1,1,-1.4471937305828353,0.2130439724999999,0.125929932505578,0.0158583479008594,-0.4008217004120396,-1.0462057386524093,0.0014491724002785,0.0004210890789952,3
263,1,1,-1.4458596790911376,-1.1451238251552795e-05,1.4246784325942688e-05,2.0297086362992622e-10,-0.2168735105701833,-1.2390920610011091,4.201558212877509e-12,1.0501982295311424e-11,12
1379,0,1,-1.4455073469739623,-2.328075739130432e-07,1.3498500212268824e-05,1.8220950798062147e-10,0.0160690264032353,-1.5245484770140818,1.4863143328770708e-11,2.1408716359269085e-12,1
719,0,1,-1.4445098776032521,1.4260507372093025e-05,1.471029391641716e-05,2.1639274710737968e-10,-0.1297203813982531,-1.1781912450764451,7.333213345813086e-13,7.218576769334944e-13,1
1887,0,1,-1.4425421290844542,5.38769e-06,2.471812332938459e-05,6.109856209266667e-10,0.0233950067144236,-1.280557971351724,6.541207634917e-11,9.310829618219946e-12,1
272,1,1,-1.4419969979053484,1.215984125e-05,1.8668024660538475e-05,3.4849514472647264e-10,0.2733122442101903,-0.600378064555855,4.4830743400500694e-11,1.3385100578170428e-10,2
2013,1,1,-1.438217009864846,3.871657979591837e-06,2.3575662642200673e-05,5.558118690188564e-10,-0.2239701504739549,-0.9654069226587798,7.72860905729397e-11,1.682824372571117e-10,3
1639,1,1,-1.4367012433185293,0.2061118542372881,0.2230229566101222,0.0497392391751204,0.804516587021417,-0.7619284835430058,0.0033597282438827,0.0069968461077996,2
108,0,1,-1.4354230995115072,-1.5398929668508289e-06,1.497729230463734e-05,2.2431928477854884e-10,-0.0003316723968342,-1.4614961163656404,1.8944028606044394e-12,5.059638128023586e-12,5
1607,0,1,-1.4346385563863886,0.2723660884375,0.193126138438803,0.0372977053482837,-0.3260868246491454,-1.4174887442979769,0.001070292634742,0.0001631332165275,1
250,1,1,-1.4341965128940077,5.8921637563894525e-06,2.062503482587157e-05,4.253920615684151e-10,0.1801441865242661,-0.6444999253611763,6.28662909196125e-12,1.2809247400003684e-11,2
1909,0,1,-1.4341456096187741,9.711220157894737e-06,2.2215014432238655e-05,4.935068662245718e-10,-0.2279807970478361,-0.9932461496794408,5.290494223303376e-11,8.763903469926888e-12,1
614,1,1,-1.432138693743289,-1.5544786004484307e-05,1.1681612388549044e-05,1.3646006799630248e-10,-0.0990514064303827,-1.5500060900113073,3.4795380395603506e-12,6.625468523458877e-12,2
238,1,1,-1.4247914880239025,3.35508804477612e-06,1.849022419193452e-05,3.4188839066800047e-10,-0.4583999339906204,-0.6667261958505706,3.202793375702908e-11,7.243442056393251e-11,6
1856,0,1,-1.4242345450868676,7.273201176470589e-06,2.153328596161817e-05,4.6368240430482207e-10,-0.1200549404588644,-1.16403188243942,7.013883046234375e-11,8.916839743182225e-12,1
1862,0,1,-1.4241072415915998,1.7794649235294117e-06,1.4779318581144686e-05,2.1842825772296856e-10,0.0422494676001833,-1.535118945132219,3.234911060663015e-11,8.054044563475964e-12,1
15,1,1,-1.4231491161195169,-7.767890676616916e-06,1.2082397907543902e-05,1.4598433919622123e-10,-0.1466542507753611,-1.3764193585466062,4.035516531419921e-12,9.654801934071314e-12,8
1851,0,1,-1.421286466684421,1.0965714736842108e-05,1.9284940214644273e-05,3.719089190824038e-10,-0.1378727896911286,-1.1206948356628976,5.073961441818766e-11,1.3710940930112112e-11,1
1945,1,1,-1.4200642451790277,-1.8879913172839503e-05,1.7033300309724338e-05,2.901333194412552e-10,-0.2098005535002576,-1.2821003078542097,7.961135874124427e-12,1.9613949485405974e-11,3
525,1,1,-1.418449192132806,3.928754457142857e-06,2.6265674018920745e-05,6.898856316682082e-10,0.0058847122806329,-1.3314447490337171,2.144712400531904e-12,3.4801756369188124e-12,1
1196,0,1,-1.4166807151751537,-6.719469719298246e-06,1.592116923079304e-05,2.534836296755511e-10,0.0631407962504086,-1.441404472554171,3.3670705991402658e-12,9.052947565509028e-13,1
2007,1,1,-1.413972106820253,-1.078147862222222e-05,1.7788872849059106e-05,3.164439972399922e-10,-0.7609767107088559,-0.9404732282351668,3.563345971352221e-12,4.267483102240388e-12,1
2063,0,1,-1.4117693761890409,-6.672847511111111e-06,1.7943721527197707e-05,3.219771422456184e-10,-0.7845009995268448,-0.4981591962125802,4.523463770643157e-12,1.1612517653432725e-12,1
1181,0,1,-1.4117398628393942,4.377031121495327e-06,2.8321613317597303e-05,8.021137809115049e-10,0.0561059223506037,-1.3362806432018086,2.6644375178947186e-12,7.721233946957461e-13,1
1745,0,1,-1.4106414710326112,0.0140064567477203,0.0250167706185399,0.0006258388121806,1.6238957268887086,1.0583544692774574,2.516063839237194e-06,4.363676530934553e-06,1
1827,0,1,-1.4091777472172244,3.0094304761904752e-06,2.2864524659548466e-05,5.227864879070998e-10,-0.2911360409358955,-1.385647021300561,5.683520118578499e-11,2.5759045632062052e-11,1
768,1,1,-1.408164488074326,-3.640270488372093e-06,9.873166445068674e-06,9.747941565202999e-11,0.0069763688824431,-1.0762783740660795,1.1173958706221247e-11,1.834207216360796e-11,2
1694,1,1,-1.40650096961052,0.144703274137931,0.1757038731890751,0.0308718510536426,0.811583290056551,-0.9603006935493535,0.0026846404912481,0.0063341299567784,2
182,1,1,-1.4064653875357551,1.1864028664383564e-05,2.833503258955662e-05,8.028740718512357e-10,-0.7366122331699382,-0.7456957262434574,6.6284357175176755e-12,1.3215246612756358e-11,2
569,1,1,-1.405431195523108,8.033583196835443e-06,1.904317355041591e-05,3.6264245887126004e-10,-0.1004938421398909,-1.0655295272396377,1.8779967962695615e-11,3.682602501795995e-11,2
286,1,1,-1.4028835295132716,4.547663381995135e-06,2.2791007067559248e-05,5.194300031535355e-10,0.1325468431565319,-1.4030188753127373,5.997632983890291e-12,1.1986270415168944e-11,3
1766,0,1,-1.4027222506584578,0.015177822445328,0.0163545995913557,0.0002674729277935,0.4814792078256347,-1.4206048495491284,2.8673234159127483e-06,8.479900277849898e-06,16
1601,1,1,-1.4024570671641912,0.0892727392857142,0.0773606885415987,0.0059846761316302,0.1334783203498327,-1.4251503022758751,0.0026645834259305,0.0055804441780165,2
2118,0,1,-1.4013988118688416,-2.9094921212121213e-05,1.0480847250240954e-05,1.0984815908288336e-10,0.0134722228015277,-1.5217253143569267,4.288093343662109e-12,7.17499202809572e-13,1
662,1,1,-1.3973324424612863,2.625470122897474e-06,2.144967264297102e-05,4.600884564906194e-10,-0.1880213089239865,-1.269065482332875,5.385482679593137e-12,1.4869142018594828e-11,3
590,1,1,-1.3937495257695536,5.901464151219515e-07,1.388659076783389e-05,1.9283740315328942e-10,0.0265380165028413,-0.7478911905113228,7.0177044106278096e-12,1.390634519843228e-11,3
1759,0,1,-1.3935559101981752,0.0092844292541436,0.0099899010447761,9.979812288441904e-05,0.4571888250193378,-1.4518869157932284,3.0948076147612182e-06,8.961081104458335e-06,17
102,0,1,-1.392423690399809,1.5444158823529192e-08,1.538017535314957e-05,2.3654979389362953e-10,-0.0227404409111167,-1.5192484455591122,6.547871452329411e-13,9.636567911954909e-13,1
1836,0,1,-1.3921648592700542,-3.2497727500000003e-06,1.712391546143546e-05,2.9322848073038847e-10,0.0560694583528142,-1.3423768873253783,5.1996108153794134e-11,2.3796234421681553e-11,1
764,0,1,-1.3902961020037972,-6.479210204081635e-07,1.738847182241812e-05,3.0235895231902887e-10,0.0739224014933258,-1.456276245317026,5.2690270818225555e-12,8.139695858961423e-13,1
1392,0,1,-1.3889734451425046,-4.430167e-06,1.3067276968634324e-05,1.7075372737500103e-10,-0.0291544796614286,-1.52684781247955,1.8272646580686423e-11,3.271308801609878e-12,1
1430,0,1,-1.3886158857338424,-1.3772794117647063e-06,2.315906458334174e-05,5.363422723753937e-10,0.0367804580598848,-1.5350606235558948,7.780635688192343e-11,1.2393199299186672e-11,1
517,1,1,-1.3877891188998523,6.510618518518501e-08,8.160485121500772e-06,6.659351741823549e-11,-0.3453811378548269,-0.884827118688762,2.4695263483031797e-12,4.991032950207938e-12,1
49,0,1,-1.3876160821847647,-6.523637596774194e-06,1.5814091960146906e-05,2.5008550452398304e-10,-0.7442022222449438,-0.6905052180708902,1.823506578813816e-12,4.3735662208427516e-12,2
1935,0,1,-1.3870163244625648,8.06535909090909e-06,2.192013319290031e-05,4.804922391944901e-10,-0.0571565222814107,-1.2380398970264517,4.2735492811494335e-11,7.363626725240002e-12,1
715,0,1,-1.386592943626503,2.0194625095541397e-06,1.606162956717701e-05,2.5797594435321476e-10,-0.1406973061694059,-1.0348717168329007,6.92380845393493e-13,8.076412725595711e-13,1
661,0,1,-1.3857627075255432,-1.4908418473145784e-06,1.4978293522088707e-05,2.2434927683384456e-10,-0.5106796049587627,-1.081238137397236,2.278336100254343e-13,5.802733176625147e-13,1
1920,0,1,-1.3828013025217847,1.6760505263157896e-06,1.4548260345734768e-05,2.116518790872787e-10,-0.2167616475078956,-1.4558089950421624,2.840800151101358e-11,9.5588581818263e-12,1
1632,1,1,-1.378383265617058,0.2054630355932203,0.2995200903622365,0.0897122845306023,1.1075242440878377,-0.3748340244594694,0.0039393427865072,0.0055958993177589,2
936,0,1,-1.376812913488473,0.2386762013553113,0.2710489206694805,0.0734675173960903,0.8452430068614618,-0.8575665370899133,0.0001103134983721,9.126092149047747e-05,4
1179,0,1,-1.3749398188265816,7.808766379032256e-06,1.5615971963073034e-05,2.43858580351483e-10,0.2537273358961037,-1.4291123166956614,8.878429920555894e-13,7.415288075329442e-13,1
1287,0,1,-1.3722742768444907,-5.2728799772727265e-06,1.766830479828848e-05,3.1216899444522365e-10,-0.7425471521351648,-0.9435878148284712,2.6776224889128757e-12,8.089266910337264e-13,1
1810,1,1,-1.3722076595343187,1.5332640294642856e-05,1.787749376380235e-05,3.1960478327479187e-10,0.6517728758988862,1.5847302560567176,2.474553953379042e-10,7.053767874245123e-10,12
1225,0,1,-1.3720002705483498,4.483487179487182e-07,1.6212623237428008e-05,2.6284915223879055e-10,0.0851918673370093,-1.4387248270899704,7.334818245234347e-12,1.352110347392403e-12,1
264,1,1,-1.3714341379460682,-3.349303167796609e-06,1.1753258547130576e-05,1.381390864756979e-10,-0.3655351928447585,-1.11745986463876,2.1647660138700353e-12,4.6700930012770906e-12,5
820,0,1,-1.3706238015095091,0.1938879889655172,0.2383556160789156,0.0568133997163594,0.7450874864957923,-1.1412264520708688,0.0043762710028824,0.0008277023454082,1
1562,1,1,-1.37059112660953,0.0493913877142857,0.0761888331670168,0.0058047382993515,1.2053314656627812,-0.1381914175731569,0.0031098550162385,0.0087585325303705,2
179,1,1,-1.369374320653585,-5.743108445955883e-06,2.327264011780827e-05,5.41615778053019e-10,0.1881230608846961,-1.154320703575232,2.153502274057323e-11,5.695634608330962e-11,2
1754,0,1,-1.3688183240671732,0.0170100012669683,0.0175815469347467,0.0003091107926187,0.4809900761006832,-1.366378163479271,2.123022858980046e-06,5.8437086147090925e-06,13
1905,0,1,-1.367490130895219,1.1652245e-05,2.2516787976779373e-05,5.07005740791236e-10,-0.1424645724110685,-1.147221846429804,6.903736471271764e-11,9.5422668434e-12,1
280,1,1,-1.3642044422819892,-1.447786809374999e-06,1.9604054590903447e-05,3.8431895640312256e-10,0.1967479595936789,-1.2635866936959697,1.5498688488342998e-12,3.229306547479851e-12,1
1996,1,1,-1.364100149427944,-1.1796900404761904e-05,2.3912533723127e-05,5.718092690596859e-10,0.8051178161510765,2.4103194897344817,4.3098224267571493e-10,1.2865259129061767e-09,2
1927,0,1,-1.362198138465601,1.3877605000000026e-07,1.3046852013664194e-05,1.7022034746645344e-10,0.1134657274057572,-1.5321270887373009,1.9667314591619164e-11,7.811295669332432e-12,1
495,1,1,-1.3605437685375792,4.4621757225130886e-06,2.4233206837174575e-05,5.872483136132846e-10,-0.229397551612463,-1.1184283374508373,3.9332831436291904e-11,6.937326595896353e-11,3
258,0,1,-1.3601382439344332,-8.423836201914893e-06,1.0749220737798858e-05,1.1554574646992503e-10,-0.2010645789812525,-1.236431833439803,1.818462890686595e-12,5.209261713157652e-12,6
573,1,1,-1.359179582703979,-5.823235721311476e-06,2.639861400396449e-05,6.968868213303102e-10,-0.2906108170883721,-1.283291267062184,7.472346443158271e-12,1.3552977462478552e-11,1
1883,0,1,-1.35754187588879,1.0778753333333334e-05,2.5611464861999435e-05,6.559471323774318e-10,-0.0309334253638186,-1.271772518406875,6.729586126224001e-11,1.162927377565097e-11,1
1393,0,1,-1.3572461057315812,2.687197136363637e-06,1.6919761180615793e-05,2.8627831840907306e-10,-0.027964939453543,-1.5190361024185506,2.501878694727786e-11,3.2828953797116986e-12,1
1815,1,1,-1.3550143538306751,-2.303626871717173e-06,1.9603170764948943e-05,3.8428430403974887e-10,0.7937532076371356,1.7198640966306211,1.411211142025681e-10,3.7332842670152686e-10,6
1014,1,1,-1.3545709895882658,-1.1857176302083336e-06,1.0803245646096246e-05,1.1671011648989748e-10,0.0415618384945149,-1.0906810647577383,1.4707343100732498e-12,2.884207234316111e-12,2
875,1,1,-1.3538954191939832,0.0092742990076335,0.0170915824973927,0.0002921221922651,1.4375843304929,0.3083194044487261,1.4120254113721536e-05,2.0172691285933335e-05,6
1652,0,1,-1.3533896687291334,0.35279054325,0.2913378088680773,0.0848777188760523,0.1390560609519834,-1.4926624039535972,0.0024438413205318,0.0004854055952609,1
638,1,1,-1.3528699795584698,-9.803891918819188e-06,7.286278344265384e-06,5.3089852110110696e-11,-0.2765959960957709,-1.3624122713462097,2.3136257455276554e-12,4.7881661645352694e-12,1
1238,0,1,-1.352683321534717,2.64731201e-06,2.4583597277517855e-05,6.043532551031832e-10,0.0513500401953573,-1.4539604437469769,1.00138166560073e-11,1.271467543838155e-12,1
195,1,1,-1.3526333181384795,5.07453661237785e-06,1.3321577163827683e-05,1.7746441813181524e-10,1.4718480086714258,1.2731496252625174,1.5722030463390354e-11,4.201539843437158e-11,1
1361,0,1,-1.3521250571867724,-1.0579031818181818e-06,1.4199713907903978e-05,2.0163187506632167e-10,-0.0671937609110607,-1.5098681207199556,1.7334680822513375e-11,2.932460211374999e-12,1
1569,1,1,-1.3513406091523121,0.0524655129032258,0.0715796434098264,0.0051236453506779,1.0055337882352628,-0.5691958169555091,0.0028130171527793,0.0079240182180034,2
2056,0,1,-1.3506513529582829,-5.731291599999998e-06,2.0213693828357413e-05,4.0859341818657455e-10,0.0197633161964641,-1.5240908734978484,9.2728503749092e-12,1.2100567908698461e-12,1
1803,1,1,-1.3494885225868865,5.071832524064172e-06,2.2543357541682724e-05,5.082029692521433e-10,-0.1578636144043858,-1.460710042415064,1.3273278485571528e-11,3.046783662429221e-11,3
372,0,1,-1.3489952888106944,0.6590833947368421,0.3336518720385728,0.1113235717148441,0.0921303767551071,-1.4497388318608468,0.0008379994472888,0.0001929899465933,3
1417,0,1,-1.348458497167488,-8.524358823529413e-07,2.606873783716947e-05,6.795790924230713e-10,0.0440967095059286,-1.5336546486684068,9.815920479306252e-11,1.469539463527555e-11,1
1621,1,1,-1.3484237372067964,0.235756723076923,0.163176107869434,0.0266264421794171,-0.4299197345944403,-1.4254465616824583,0.0012481133059717,0.0016214000682656,2
650,1,1,-1.348013314582205,-3.3535688905444143e-06,1.1249953572365904e-05,1.265614553803883e-10,-0.6968804891506,-0.5678205357266006,4.560469874766701e-12,9.32262514401934e-12,2
1950,1,1,-1.3463448264130125,1.066272046875e-05,1.8497750579341907e-05,3.4216677649554376e-10,-0.7112639414741366,-0.2682115955795616,1.8004328840821903e-11,3.5166002799645895e-11,2
1644,0,1,-1.3457895877970323,0.1793742756410256,0.3161375623556213,0.0999429583321543,1.5153386909909643,0.7042263641831701,0.0022050182368277,0.0001983036170055,1
1600,0,1,-1.3446339682348403,0.2886495156249999,0.2608746899018918,0.0680556038314082,0.2194211566748218,-1.5372841331570597,0.0037217189247708,0.0023737824634803,1
916,0,1,-1.3443928502493336,0.2351061350396825,0.3227866654234722,0.1041912313752045,0.9875014108116474,-0.6710240293780716,0.0001873183946606,0.0001544859416905,3
1017,0,1,-1.3437638872871802,-1.2543358955752214e-05,1.7505614271972653e-05,3.0644653103909267e-10,0.0158147501287229,-1.3407392519807757,1.0806604020758556e-12,6.719368860060808e-13,1
1375,0,1,-1.338860676524575,8.486277272727266e-07,2.1519953347338737e-05,4.6310839207163567e-10,-0.003872945389485,-1.515937135402752,3.9578996968148296e-11,3.895715785990001e-12,1
884,0,1,-1.3384920455737206,0.31473037,0.4198694357627341,0.1762903430877166,0.9629934262803984,-0.6822464311222229,0.0002986357892215,0.0001772004455219,2
2022,1,1,-1.3367836467122165,-2.0241684999999997e-06,2.1046093318924485e-05,4.4293804398887784e-10,0.8017510297206263,0.4396557477427865,2.5620695882802455e-10,8.61022126448005e-10,3
183,0,1,-1.3358940484379107,1.6483633196319018e-05,2.259233385849003e-05,5.10413549173475e-10,-0.803056437831646,-0.5887700711331796,4.10277038121123e-13,8.955850294504753e-13,1
1186,1,1,-1.3327936980248476,5.522882461687501e-07,2.04167323572329e-05,4.16842960146881e-10,0.3349471162028714,-1.023088408250943,4.926661705356363e-11,1.431265498473457e-10,2
1972,1,1,-1.3318796621074318,4.21977765625e-06,1.3168478737737409e-05,1.7340883226624214e-10,-0.4197726761970249,-1.1294459147313782,1.328849011655312e-11,1.4878218612177883e-11,1
450,1,1,-1.3318163470346647,-4.749823359595952e-07,1.5626979833278444e-05,2.4420249870969116e-10,-0.5310672970742335,0.1272137568964972,2.1044822621369288e-11,6.090794615233343e-11,3
1838,0,1,-1.3315695144724413,-2.5810627777777775e-06,2.156005679788148e-05,4.648360491278755e-10,0.0597006111234651,-1.3610667717451623,6.14929757538699e-11,1.3257744022048439e-11,1
1478,0,1,-1.3306651152916875,1.655124391304348e-06,1.690932146330265e-05,2.859251523493077e-10,0.2207938417052048,-1.490874512858246,2.356088433687836e-11,2.5848887513699896e-12,1
1234,0,1,-1.328854376876989,-9.066485581395348e-07,1.14881199812076e-05,1.319769007026213e-10,-0.0631608718702567,-1.516452572728595,3.2566751979580585e-12,1.0797216375146129e-12,1
1264,0,1,-1.3281657191339178,-2.6569397275000003e-06,1.048929397677413e-05,1.1002528813119002e-10,-0.7922105156817004,-0.5688770038512643,1.987240487733368e-12,6.56440350832171e-13,1
212,1,1,-1.3280425803736748,-3.2345738512755098e-06,1.4062908837580736e-05,1.977654049741063e-10,-0.8117325925619459,-0.7957637475531518,1.0906849047416252e-11,3.126487378288847e-11,1
